Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]	[NO3]- [µmol/l]	Flag (NO3)	[NO2]- [µmol/l]	Flag (NO2)	O2 [µmol/kg]	Flag (Oxygen)	[PO4]3- [µmol/l]	Flag (PO4)	Sal	SiO2 [µmol/l]	Flag (SiO2)	Temp [°C]
2013-06-04T10:59:59	54.5295	10.0393	1	4	470	1.37									12.56			13.91
2013-06-04T10:59:59	54.5295	10.0393	5	4	470	1.40									12.54			13.89
2013-06-04T10:59:59	54.5295	10.0393	10	4	470	1.49									12.55			13.68
2013-06-04T10:59:59	54.5295	10.0393	15	4	470	1.90									12.69			13.52
2013-06-04T10:59:59	54.5295	10.0393	20	4	470	2.22									18.27			5.74
2013-06-04T10:59:59	54.5295	10.0393	25	4	470	0.52									21.68			5.29
2013-06-04T11:08:26	54.5295	10.0393	1	5	470										12.56			13.89
2013-06-04T11:08:26	54.5295	10.0393	5	5	470										12.56			13.85
2013-06-04T11:08:26	54.5295	10.0393	10	5	470										12.57			13.68
2013-06-04T11:08:26	54.5295	10.0393	15	5	470										12.64			13.55
2013-06-04T11:08:26	54.5295	10.0393	20	5	470										18.64			5.67
2013-06-04T11:08:26	54.5295	10.0393	25	5	470										21.68			5.29
2013-06-04T11:25:29	54.5295	10.0393	1	6	470										12.66			13.57
2013-06-04T11:25:29	54.5295	10.0393	5	6	470										12.70			13.51
2013-06-04T11:25:29	54.5295	10.0393	10	6	470										18.25			5.77
2013-06-04T11:25:29	54.5295	10.0393	15	6	470										18.56			5.72
2013-06-04T11:25:29	54.5295	10.0393	20	6	470										21.69			5.29
2013-06-04T11:25:29	54.5295	10.0393	25	6	470										21.72			5.33
2013-07-04T10:30:39	54.5295	10.0393	1	1	471						299.9	6			13.12			16.09
2013-07-04T10:30:39	54.5295	10.0393	5	1	471	0.89					295.2	6			14.67			14.88
2013-07-04T10:30:39	54.5295	10.0393	10	1	471	0.86					208.7	6			19.57			8.15
2013-07-04T10:30:39	54.5295	10.0393	15	1	471	0.94					190.2	6			21.64			7.64
2013-07-04T10:30:39	54.5295	10.0393	20	1	471	1.03					188.8	6			23.20			7.37
2013-07-04T10:30:39	54.5295	10.0393	25	1	471	0.99					184.5	6			24.79			7.75
2013-07-04T11:04:53	54.5295	10.0393	1	2	471										13.17			16.15
2013-07-04T11:04:53	54.5295	10.0393	5	2	471										14.43			15.03
2013-07-04T11:04:53	54.5295	10.0393	10	2	471										19.44			8.17
2013-07-04T11:04:53	54.5295	10.0393	15	2	471										21.62			7.60
2013-07-04T11:04:53	54.5295	10.0393	20	2	471										23.19			7.46
2013-07-04T11:04:53	54.5295	10.0393	25	2	471										24.91			7.82
2013-07-04T11:32:15	54.5295	10.0393	1	3	471										13.15			16.23
2013-07-04T11:32:15	54.5295	10.0393	5	3	471										14.71			14.76
2013-07-04T11:32:15	54.5295	10.0393	10	3	471										19.59			8.12
2013-07-04T11:32:15	54.5295	10.0393	15	3	471										21.66			7.53
2013-07-04T11:32:15	54.5295	10.0393	20	3	471										23.12			7.50
2013-07-04T11:32:15	54.5295	10.0393	25	3	471										24.97			7.92
2013-07-04T11:59:42	54.5295	10.0393	1	4	471										13.31			16.17
2013-07-04T11:59:42	54.5295	10.0393	5	4	471										14.25			15.16
2013-07-04T11:59:42	54.5295	10.0393	10	4	471										19.60			8.09
2013-07-04T11:59:42	54.5295	10.0393	15	4	471										21.65			7.49
2013-07-04T11:59:42	54.5295	10.0393	20	4	471										23.02			7.46
2013-07-04T11:59:42	54.5295	10.0393	25	4	471										25.00			7.93
2013-07-04T12:20:49	54.5295	10.0393	1	5	471	0.85									13.44			16.21
2013-07-04T12:20:49	54.5295	10.0393	5	5	471	0.98									14.74			14.65
2013-07-04T12:20:49	54.5295	10.0393	10	5	471	0.99									19.58			8.13
2013-07-04T12:20:49	54.5295	10.0393	15	5	471	1.00									21.62			7.49
2013-07-04T12:20:49	54.5295	10.0393	20	5	471	1.11									23.20			7.39
2013-07-04T12:20:49	54.5295	10.0393	25	5	471	1.13									24.97			7.92
2013-07-04T12:38:47	54.5295	10.0393	1	6	471										13.39			16.30
2013-07-04T12:38:47	54.5295	10.0393	5	6	471										14.36			15.13
2013-07-04T12:38:47	54.5295	10.0393	10	6	471										19.43			8.21
2013-07-04T12:38:47	54.5295	10.0393	15	6	471										21.54			7.47
2013-07-04T12:38:47	54.5295	10.0393	20	6	471										23.10			7.46
2013-07-04T12:38:47	54.5295	10.0393	25	6	471										25.04			7.96
2013-08-28T11:05:05	54.5295	10.0393	1	1	472		0.03	6	0.03	6	273.4	6	0.010	6	15.82	1.79	6	18.73
2013-08-28T11:05:05	54.5295	10.0393	5	1	472		0.01	6	0.03	6	267.7	6	0.050	6	16.95	3.53	6	17.85
2013-08-28T11:05:05	54.5295	10.0393	10	1	472		0.02	6	0.03	6	246.7	6	0.120	6	18.52	4.68	6	16.73
2013-08-28T11:05:05	54.5295	10.0393	15	1	472		0.03	6	0.04	6	226.0	6	0.220	6	18.78	6.74	6	16.35
2013-08-28T11:05:05	54.5295	10.0393	20	1	472		0.13	6	0.08	6	134.5	6	0.560	6	22.46	20.27	6	12.76
2013-08-28T11:05:05	54.5295	10.0393	25	1	472		1.33	6	0.53	6	49.0	6	1.060	6	24.22	45.58	6	9.08
2013-08-28T11:29:43	54.5295	10.0393	1	2	472										15.74			18.93
2013-08-28T11:29:43	54.5295	10.0393	5	2	472										16.87			18.05
2013-08-28T11:29:43	54.5295	10.0393	10	2	472										18.50			16.73
2013-08-28T11:29:43	54.5295	10.0393	15	2	472										18.81			16.30
2013-08-28T11:29:43	54.5295	10.0393	20	2	472										22.47			12.74
2013-08-28T11:29:43	54.5295	10.0393	25	2	472										24.28			9.10
2013-08-28T11:47:45	54.5295	10.0393	1	3	472	0.58									15.79			18.66
2013-08-28T11:47:45	54.5295	10.0393	5	3	472	0.51									16.81			18.07
2013-08-28T11:47:45	54.5295	10.0393	10	3	472	0.52									18.40			16.73
2013-08-28T11:47:45	54.5295	10.0393	15	3	472	0.57									18.91			16.25
2013-08-28T11:47:45	54.5295	10.0393	20	3	472	0.52									22.57			12.45
2013-08-28T11:47:45	54.5295	10.0393	25	3	472	0.57									24.33			8.98
2013-08-28T12:20:39	54.5295	10.0393	1	4	472										15.78			18.84
2013-08-28T12:20:39	54.5295	10.0393	5	4	472										16.95			17.89
2013-08-28T12:20:39	54.5295	10.0393	10	4	472										18.38			16.65
2013-08-28T12:20:39	54.5295	10.0393	15	4	472										18.98			16.22
2013-08-28T12:20:39	54.5295	10.0393	20	4	472										22.41			12.74
2013-08-28T12:20:39	54.5295	10.0393	25	4	472										24.15			9.05
2013-08-28T12:40:44	54.5295	10.0393	1	5	472										18.19			16.87
2013-08-28T12:40:44	54.5295	10.0393	5	5	472										18.20			16.85
2013-08-28T12:40:44	54.5295	10.0393	10	5	472										22.42			12.69
2013-08-28T12:40:44	54.5295	10.0393	15	5	472										22.41			12.69
2013-08-28T12:40:44	54.5295	10.0393	20	5	472										24.26			8.97
2013-08-28T12:40:44	54.5295	10.0393	25	5	472										24.26			9.06
2013-08-28T12:56:23	54.5295	10.0393	1	6	472										15.85			18.75
2013-08-28T12:56:23	54.5295	10.0393	5	6	472										16.82			17.99
2013-08-28T12:56:23	54.5295	10.0393	10	6	472										18.42			16.47
2013-08-28T12:56:23	54.5295	10.0393	15	6	472										18.91			16.27
2013-08-28T12:56:23	54.5295	10.0393	20	6	472										22.46			12.68
2013-08-28T12:56:23	54.5295	10.0393	25	6	472										24.18			9.06
2013-09-24T10:09:55	54.5295	10.0393	1	1	473		0.02	6	0.04	6	289.3	6	0.050	6	15.51	4.78	6	15.53
2013-09-24T10:09:55	54.5295	10.0393	5	1	473		0.10	6	0.03	6	288.5	6	0.020	6	15.52	5.09	6	15.54
2013-09-24T10:09:55	54.5295	10.0393	10	1	473		0.01	6	0.03	6	246.7	6	0.150	6	16.44	6.32	6	15.76
2013-09-24T10:09:55	54.5295	10.0393	15	1	473		0.03	6	0.02	6	239.4	6	0.200	6	17.28	8.27	6	15.73
2013-09-24T10:09:55	54.5295	10.0393	20	1	473		0.02	6	0.03	6	109.5	6	0.690	6	20.14	21.42	6	15.15
2013-09-24T10:09:55	54.5295	10.0393	25	1	473		0.01	6	0.20	6	27.1	6	2.440	6	23.06	46.79	6	11.25
2013-09-24T10:31:40	54.5295	10.0393	1	2	473										15.51			15.54
2013-09-24T10:31:40	54.5295	10.0393	5	2	473										15.51			15.54
2013-09-24T10:31:40	54.5295	10.0393	10	2	473										16.26			15.74
2013-09-24T10:31:40	54.5295	10.0393	15	2	473										17.39			15.74
2013-09-24T10:31:40	54.5295	10.0393	20	2	473										20.17			15.12
2013-09-24T10:31:40	54.5295	10.0393	25	2	473										23.45			10.56
2013-09-24T10:49:37	54.5295	10.0393	1	3	473	0.56									15.51			15.54
2013-09-24T10:49:37	54.5295	10.0393	5	3	473	0.57									15.52			15.55
2013-09-24T10:49:37	54.5295	10.0393	10	3	473	0.47									16.06			15.71
2013-09-24T10:49:37	54.5295	10.0393	15	3	473	0.09									17.33			15.73
2013-09-24T10:49:37	54.5295	10.0393	20	3	473	0.59									20.18			15.00
2013-09-24T10:49:37	54.5295	10.0393	25	3	473	0.43									23.39			10.55
2013-09-24T11:04:21	54.5295	10.0393	1	4	473										15.51			15.54
2013-09-24T11:04:21	54.5295	10.0393	5	4	473										15.53			15.55
2013-09-24T11:04:21	54.5295	10.0393	10	4	473										16.36			15.76
2013-09-24T11:04:21	54.5295	10.0393	15	4	473										17.33			15.73
2013-09-24T11:04:21	54.5295	10.0393	20	4	473										20.24			14.84
2013-09-24T11:04:21	54.5295	10.0393	25	4	473										23.32			10.83
2013-09-24T11:43:18	54.5295	10.0393	1	5	473										16.47			15.72
2013-09-24T11:43:18	54.5295	10.0393	5	5	473										16.52			15.75
2013-09-24T11:43:18	54.5295	10.0393	10	5	473										20.26			14.77
2013-09-24T11:43:18	54.5295	10.0393	15	5	473										20.24			14.83
2013-09-24T11:43:18	54.5295	10.0393	20	5	473										23.05			11.12
2013-09-24T11:43:18	54.5295	10.0393	25	5	473										22.82			11.53
2013-09-24T12:15:39	54.5295	10.0393	1	6	473										15.51			15.57
2013-09-24T12:15:39	54.5295	10.0393	5	6	473										15.52			15.57
2013-09-24T12:15:39	54.5295	10.0393	10	6	473										16.40			15.74
2013-09-24T12:15:39	54.5295	10.0393	15	6	473										17.42			15.73
2013-09-24T12:15:39	54.5295	10.0393	20	6	473										20.17			14.95
2013-09-24T12:15:39	54.5295	10.0393	25	6	473										23.44			10.47
2013-10-01T10:08:17	54.5295	10.0393	1	1	474		0.04	6	0.04	6	279.0	6	0.230	6	16.39	7.62	6	14.16
2013-10-01T10:08:17	54.5295	10.0393	5	1	474		0.01	6	0.04	6	262.9	6	0.290	6	16.65	9.18	6	14.28
2013-10-01T10:08:17	54.5295	10.0393	10	1	474		0.02	6	0.04	6	248.0	6	0.370	6	17.15	10.73	6	14.46
2013-10-01T10:08:17	54.5295	10.0393	15	1	474		0.04	6	0.06	6	68.5	6	0.980	6	20.35	29.30	6	14.63
2013-10-01T10:08:17	54.5295	10.0393	20	1	474		0.17	6	0.22	6	37.1	6	1.630	6	22.39	40.97	6	13.16
2013-10-01T10:08:17	54.5295	10.0393	25	1	474		0.30	6	0.32	6	9.8	6	6.230	6	23.57	58.98	6	10.25
2013-10-01T10:30:06	54.5295	10.0393	1	2	474										16.56			14.19
2013-10-01T10:30:06	54.5295	10.0393	5	2	474										16.88			14.49
2013-10-01T10:30:06	54.5295	10.0393	10	2	474										17.14			14.44
2013-10-01T10:30:06	54.5295	10.0393	15	2	474										20.23			14.74
2013-10-01T10:30:06	54.5295	10.0393	20	2	474										22.43			13.19
2013-10-01T10:30:06	54.5295	10.0393	25	2	474										23.45			10.47
2013-10-01T10:48:43	54.5295	10.0393	1	3	474	0.53									16.85			14.20
2013-10-01T10:48:43	54.5295	10.0393	5	3	474	0.47									17.04			14.40
2013-10-01T10:48:43	54.5295	10.0393	10	3	474	0.42									17.16			14.46
2013-10-01T10:48:43	54.5295	10.0393	15	3	474	0.50									20.09			14.80
2013-10-01T10:48:43	54.5295	10.0393	20	3	474	0.62									20.43			13.12
2013-10-01T10:48:43	54.5295	10.0393	25	3	474	0.66									23.50			10.33
2013-10-01T11:00:45	54.5295	10.0393	1	4	474										16.86			14.24
2013-10-01T11:00:45	54.5295	10.0393	5	4	474										16.88			14.25
2013-10-01T11:00:45	54.5295	10.0393	10	4	474										17.15			14.45
2013-10-01T11:00:45	54.5295	10.0393	15	4	474										20.74			14.34
2013-10-01T11:00:45	54.5295	10.0393	20	4	474										22.42			13.08
2013-10-01T11:00:45	54.5295	10.0393	25	4	474										23.48			10.38
2013-11-05T10:24:16	54.5295	10.0393	1	1	475		0.46	6	0.13	6	273.9	6	0.990	6	17.68	24.24	6	11.47
2013-11-05T10:24:16	54.5295	10.0393	5	1	475		0.51	6	0.14	6	273.7	6	1.040	6	17.70	24.55	6	11.47
2013-11-05T10:24:16	54.5295	10.0393	10	1	475		0.79	6	0.15	6	267.0	6	1.040	6	17.78	24.05	6	11.48
2013-11-05T10:24:16	54.5295	10.0393	15	1	475		1.85	6	0.22	6	239.7	6	0.870	6	19.42	19.42	6	11.99
2013-11-05T10:24:16	54.5295	10.0393	20	1	475		3.18	6	0.30	6	238.2	6	0.860	6	23.94	17.52	6	12.16
2013-11-05T10:24:16	54.5295	10.0393	25	1	475		3.31	6	0.32	6	239.2	6	0.920	6	24.34	17.60	6	12.11
2013-11-05T10:48:24	54.5295	10.0393	1	2	475										17.64			11.46
2013-11-05T10:48:24	54.5295	10.0393	5	2	475										17.63			11.46
2013-11-05T10:48:24	54.5295	10.0393	10	2	475										17.94			11.53
2013-11-05T10:48:24	54.5295	10.0393	15	2	475										20.07			12.09
2013-11-05T10:48:24	54.5295	10.0393	20	2	475										23.97			12.15
2013-11-05T10:48:24	54.5295	10.0393	25	2	475										24.34			12.12
2013-11-05T11:04:41	54.5295	10.0393	1	3	475	0.39									17.61			11.44
2013-11-05T11:04:41	54.5295	10.0393	5	3	475	0.32									17.70			11.46
2013-11-05T11:04:41	54.5295	10.0393	10	3	475	0.44									17.94			11.55
2013-11-05T11:04:41	54.5295	10.0393	15	3	475	0.54									19.86			12.10
2013-11-05T11:04:41	54.5295	10.0393	20	3	475	0.67									23.95			12.15
2013-11-05T11:04:41	54.5295	10.0393	25	3	475	0.99									24.40			12.10
2013-11-05T11:18:38	54.5295	10.0393	1	4	475										17.63			11.45
2013-11-05T11:18:38	54.5295	10.0393	5	4	475										17.67			11.47
2013-11-05T11:18:38	54.5295	10.0393	10	4	475										17.96			11.56
2013-11-05T11:18:38	54.5295	10.0393	15	4	475										20.07			12.08
2013-11-05T11:18:38	54.5295	10.0393	20	4	475										23.92			12.15
2013-11-05T11:18:38	54.5295	10.0393	25	4	475										24.26			12.11
2013-11-05T12:00:44	54.5295	10.0393	1	5	475										17.61			11.48
2013-11-05T12:00:44	54.5295	10.0393	5	5	475										17.63			11.48
2013-11-05T12:00:44	54.5295	10.0393	10	5	475										17.95			11.61
2013-11-05T12:00:44	54.5295	10.0393	15	5	475										19.13			11.99
2013-11-05T12:00:44	54.5295	10.0393	20	5	475										23.71			12.16
2013-11-05T12:00:44	54.5295	10.0393	25	5	475										24.33			12.12
2013-11-05T12:23:13	54.5295	10.0393	1	6	475										17.96			11.46
2013-11-05T12:23:13	54.5295	10.0393	5	6	475										17.95			11.45
2013-11-05T12:23:13	54.5295	10.0393	10	6	475										17.96			11.45
2013-11-05T12:23:13	54.5295	10.0393	15	6	475										17.96			11.45
2013-11-05T12:23:13	54.5295	10.0393	20	6	475										17.96			11.45
2013-11-05T12:23:13	54.5295	10.0393	25	6	475										17.96			11.45
2013-12-03T10:17:22	54.5295	10.0393	1	1	476		0.04	6	0.01	6	334.6	6	0.450	6	19.64	16.39	6	7.07
2013-12-03T10:17:22	54.5295	10.0393	5	1	476		0.01	6	0.01	6	334.4	6	0.450	6	19.64	16.57	6	7.08
2013-12-03T10:17:22	54.5295	10.0393	10	1	476		0.14	6	0.05	6	327.2	6	0.460	6	19.67	16.93	6	7.09
2013-12-03T10:17:22	54.5295	10.0393	15	1	476		2.66	6	0.21	6	238.7	6	0.780	6	23.00	22.02	6	9.09
2013-12-03T10:17:22	54.5295	10.0393	20	1	476		5.30	6	0.33	6	162.5	6	1.050	6	25.29	30.24	6	11.19
2013-12-03T10:17:22	54.5295	10.0393	25	1	476		5.16	6	0.35	6	151.1	6	1.050	6	25.66	32.69	6	11.14
2013-12-03T10:39:54	54.5295	10.0393	1	2	476										19.65			7.07
2013-12-03T10:39:54	54.5295	10.0393	5	2	476										19.65			7.08
2013-12-03T10:39:54	54.5295	10.0393	10	2	476										19.70			7.10
2013-12-03T10:39:54	54.5295	10.0393	15	2	476										23.80			9.67
2013-12-03T10:39:54	54.5295	10.0393	20	2	476										25.40			11.20
2013-12-03T10:39:54	54.5295	10.0393	25	2	476										25.67			11.14
2013-12-03T10:58:39	54.5295	10.0393	1	3	476	0.38									19.64			7.06
2013-12-03T10:58:39	54.5295	10.0393	5	3	476	0.59									19.64			7.08
2013-12-03T10:58:39	54.5295	10.0393	10	3	476	1.29									19.67			7.08
2013-12-03T10:58:39	54.5295	10.0393	15	3	476	1.12									23.52			9.46
2013-12-03T10:58:39	54.5295	10.0393	20	3	476	1.40									25.37			11.20
2013-12-03T10:58:39	54.5295	10.0393	25	3	476	1.75									25.66			11.14
2013-12-03T11:16:59	54.5295	10.0393	1	4	476										19.64			7.06
2013-12-03T11:16:59	54.5295	10.0393	5	4	476										19.64			7.07
2013-12-03T11:16:59	54.5295	10.0393	10	4	476										19.65			7.08
2013-12-03T11:16:59	54.5295	10.0393	15	4	476										23.11			9.27
2013-12-03T11:16:59	54.5295	10.0393	20	4	476										25.44			11.18
2013-12-03T11:16:59	54.5295	10.0393	25	4	476										25.63			11.15
2013-12-03T11:26:48	54.5295	10.0393	1	5	476										19.64			7.07
2013-12-03T11:26:48	54.5295	10.0393	5	5	476										19.65			7.08
2013-12-03T11:26:48	54.5295	10.0393	10	5	476										19.68			7.08
2013-12-03T11:26:48	54.5295	10.0393	15	5	476										23.19			9.17
2013-12-03T11:26:48	54.5295	10.0393	20	5	476										25.49			11.19
2013-12-03T11:26:48	54.5295	10.0393	25	5	476										25.64			11.15
2014-02-25T09:41:38	54.5295	10.0393	1	1	477		2.90	6	0.39	6	396.4	6	0.260	6	16.62	11.11	6	2.86
2014-02-25T09:41:38	54.5295	10.0393	5	1	477		3.71	6	0.48	6	392.3	6	0.320	6	16.65	12.15	6	2.81
2014-02-25T09:41:38	54.5295	10.0393	10	1	477		5.75	6	0.67	6	371.7	6	0.470	6	17.39	14.53	6	2.64
2014-02-25T09:41:38	54.5295	10.0393	15	1	477		6.76	6	0.85	6	356.1	6	0.550	6	18.23	16.47	6	2.54
2014-02-25T09:41:38	54.5295	10.0393	20	1	477		7.36	6	0.89	6	318.9	6	0.610	6	19.33	20.03	6	2.69
2014-02-25T09:41:38	54.5295	10.0393	25	1	477		7.63	6	0.27	6	311.0	6	0.680	6	21.49	15.59	6	3.43
2014-02-25T10:09:28	54.5295	10.0393	1	2	477										16.62			2.86
2014-02-25T10:09:28	54.5295	10.0393	5	2	477										16.65			2.83
2014-02-25T10:09:28	54.5295	10.0393	10	2	477										17.44			2.60
2014-02-25T10:09:28	54.5295	10.0393	15	2	477										18.35			2.55
2014-02-25T10:09:28	54.5295	10.0393	20	2	477										19.43			2.77
2014-02-25T10:09:28	54.5295	10.0393	25	2	477										21.47			3.43
2014-02-25T10:27:54	54.5295	10.0393	1	3	477										16.60			2.85
2014-02-25T10:27:54	54.5295	10.0393	5	3	477										16.63			2.87
2014-02-25T10:27:54	54.5295	10.0393	10	3	477										17.43			2.60
2014-02-25T10:27:54	54.5295	10.0393	15	3	477										18.33			2.54
2014-02-25T10:27:54	54.5295	10.0393	20	3	477										19.55			2.83
2014-02-25T10:27:54	54.5295	10.0393	25	3	477										21.47			3.43
2014-02-25T10:47:48	54.5295	10.0393	1	4	477										17.40			2.56
2014-02-25T10:47:48	54.5295	10.0393	5	4	477										17.41			2.56
2014-02-25T10:47:48	54.5295	10.0393	10	4	477										18.26			2.53
2014-02-25T10:47:48	54.5295	10.0393	15	4	477										18.29			2.53
2014-02-25T10:47:48	54.5295	10.0393	20	4	477										19.31			2.67
2014-02-25T10:47:48	54.5295	10.0393	25	4	477										19.32			2.66
2014-03-05T09:41:08	54.5295	10.0393	1	1	478		0.24	6	0.10	6	418.9	6	0.140	6	17.57	4.68	6	3.24
2014-03-05T09:41:08	54.5295	10.0393	5	1	478		4.95	6	0.53	6	359.6	6	0.430	6	18.12	13.31	6	2.87
2014-03-05T09:41:08	54.5295	10.0393	10	1	478		6.92	6	0.50	6	333.4	6	0.580	6	18.86	15.33	6	2.75
2014-03-05T09:41:08	54.5295	10.0393	15	1	478		6.32	6	0.24	6	345.8	6	0.550	6	20.26	11.78	6	3.44
2014-03-05T09:41:08	54.5295	10.0393	20	1	478		7.20	6	0.19	6	326.2	6	0.630	6	20.86	12.88	6	3.52
2014-03-05T09:41:08	54.5295	10.0393	25	1	478		8.00	6	0.15	6	301.6	6	0.700	6	21.75	14.60	6	3.65
2014-03-05T10:02:53	54.5295	10.0393	1	2	478	0.72									17.52			3.27
2014-03-05T10:02:53	54.5295	10.0393	5	2	478	0.62									17.68			3.23
2014-03-05T10:02:53	54.5295	10.0393	10	2	478	0.59									18.96			2.76
2014-03-05T10:02:53	54.5295	10.0393	15	2	478	0.59									20.40			3.45
2014-03-05T10:02:53	54.5295	10.0393	20	2	478	0.70									20.99			3.55
2014-03-05T10:02:53	54.5295	10.0393	25	2	478	11.80									22.12			3.75
2014-03-05T10:19:30	54.5295	10.0393	1	3	478										17.46			3.28
2014-03-05T10:19:30	54.5295	10.0393	5	3	478										17.85			3.10
2014-03-05T10:19:30	54.5295	10.0393	10	3	478										19.13			2.84
2014-03-05T10:19:30	54.5295	10.0393	15	3	478										20.32			3.45
2014-03-05T10:19:30	54.5295	10.0393	20	3	478										20.93			3.52
2014-03-05T10:19:30	54.5295	10.0393	25	3	478										22.15			3.77
2014-03-05T10:34:15	54.5295	10.0393	1	4	478										17.46			3.27
2014-03-05T10:34:15	54.5295	10.0393	5	4	478										17.69			3.26
2014-03-05T10:34:15	54.5295	10.0393	10	4	478										18.86			2.77
2014-03-05T10:34:15	54.5295	10.0393	15	4	478										20.17			3.43
2014-03-05T10:34:15	54.5295	10.0393	20	4	478										20.94			3.47
2014-03-05T10:34:15	54.5295	10.0393	25	4	478										22.16			3.77
2014-04-15T09:54:34	54.5295	10.0393	1	1	479		0.41	6	0.01	6	348.2	6	0.180	6	17.06	2.14	6	7.29
2014-04-15T09:54:34	54.5295	10.0393	5	1	479		0.44	6	0.06	6	349.2	6	0.100	6	17.09	2.19	6	7.28
2014-04-15T09:54:34	54.5295	10.0393	10	1	479		0.46	6	0.12	6	347.4	6	0.090	6	17.50	2.48	6	7.44
2014-04-15T09:54:34	54.5295	10.0393	15	1	479		0.49	6	0.16	6	345.9	6	0.080	6	18.14	2.52	6	7.37
2014-04-15T09:54:34	54.5295	10.0393	20	1	479		0.51	6	0.22	6	337.8	6	0.090	6	19.61	2.64	6	6.85
2014-04-15T09:54:34	54.5295	10.0393	25	1	479		2.20	6	0.34	6	258.7	6	0.290	6	22.47	10.04	6	5.77
2014-04-15T10:17:28	54.5295	10.0393	1	2	479										17.07			7.31
2014-04-15T10:17:28	54.5295	10.0393	5	2	479										17.09			7.29
2014-04-15T10:17:28	54.5295	10.0393	10	2	479										17.35			7.37
2014-04-15T10:17:28	54.5295	10.0393	15	2	479										18.08			7.38
2014-04-15T10:17:28	54.5295	10.0393	20	2	479										19.20			7.10
2014-04-15T10:17:28	54.5295	10.0393	25	2	479										22.65			5.75
2014-04-15T10:38:07	54.5295	10.0393	1	3	479										17.08			7.33
2014-04-15T10:38:07	54.5295	10.0393	5	3	479										17.10			7.30
2014-04-15T10:38:07	54.5295	10.0393	10	3	479										17.48			7.45
2014-04-15T10:38:07	54.5295	10.0393	15	3	479										18.18			7.36
2014-04-15T10:38:07	54.5295	10.0393	20	3	479										19.57			6.88
2014-04-15T10:38:07	54.5295	10.0393	25	3	479										22.78			5.73
2014-04-15T11:11:26	54.5295	10.0393	1	4	479										17.10			7.36
2014-04-15T11:11:26	54.5295	10.0393	5	4	479										17.10			7.36
2014-04-15T11:11:26	54.5295	10.0393	10	4	479										17.45			7.45
2014-04-15T11:11:26	54.5295	10.0393	15	4	479										17.92			7.41
2014-04-15T11:11:26	54.5295	10.0393	20	4	479										19.38			6.97
2014-04-15T11:11:26	54.5295	10.0393	25	4	479										22.60			5.75
2014-04-15T11:53:29	54.5295	10.0393	1	5	479										17.10			7.38
2014-04-15T11:53:29	54.5295	10.0393	5	5	479										17.10			7.37
2014-04-15T11:53:29	54.5295	10.0393	10	5	479										17.18			7.32
2014-04-15T11:53:29	54.5295	10.0393	15	5	479										18.18			7.34
2014-04-15T11:53:29	54.5295	10.0393	20	5	479										19.28			7.08
2014-04-15T11:53:29	54.5295	10.0393	25	5	479										22.71			5.74
